Condition,Price,Mileage,Model_Year,Make,Model,Type,OBO,Seller_Status,Vehicle_Tile
Used,14999,12437,2015.0,Harley-Davidson,Softail,Standard,True,dealer,Clear
Used,8499,158,2016.0,Harley-Davidson,Sportster,Standard,True,dealer,Clear
Used,9450,51,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,13950,6515,2002.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,30877,13086,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,14988,4483,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,10499,44658,2008.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,6491,900,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14999,12437,2015.0,Harley-Davidson,Softail,Standard,True,dealer,Clear
Used,20977,2789,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,23988,1812,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,12588,15109,2014.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,22377,6965,2014.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,16500,16588,2008.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,6999,5345,2004.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,11995,14633,2015.0,Harley-Davidson,Other,Cruiser,True,dealer,Clear
Used,12791,5680,2015.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,15388,3810,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,5291,29127,2010.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14991,7286,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,5490,26738,2014.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,15588,5567,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,9588,13760,2001.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,8992,15141,2010.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14588,21203,2011.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,15999,4729,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,6199,76,2016.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,6199,76,2016.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,13950,12,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,19977,17303,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,6088,2042,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,7996,82,2017.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,9388,8474,2003.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,8977,30664,2005.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,18588,772,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,7991,14841,2007.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,11988,3027,2014.0,Harley-Davidson,Dyna,Gasoline,False,dealer,Clear
Used,13588,3764,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,6422,2163,2010.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,12499,1716,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,7588,8688,2005.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,23677,1185,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,8890,20105,2006.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,11588,21,2017.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,8999,11080,2007.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,9999,3017,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,27500,11041,2012.0,Harley-Davidson,Touring,Standard,True,private seller,Clear
Used,15950,6655,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,21977,8732,2014.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,4999,1618,2015.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,10199,11869,2012.0,Harley-Davidson,Dyna,Standard,True,dealer,Clear
Used,27500,11041,2012.0,Harley-Davidson,Touring,Standard,True,private seller,Clear
Used,27000,77,2015.0,Harley-Davidson,Other,Standard,True,private seller,Clear
Used,14000,42,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,12999,5555,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,12570,7044,2008.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,9588,82914,2006.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,20491,3393,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,13677,6372,2007.0,Harley-Davidson,Dyna,Gasoline,False,dealer,Clear
Used,20777,5909,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,15888,9552,2013.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,9499,21060,2009.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,19777,2777,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,8499,24282,2004.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,25800,28048,2014.0,Harley-Davidson,Other,Standard,True,private seller,Clear
Used,25991,807,2014.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14991,39076,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,11991,21170,2011.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,8499,2772,2013.0,Harley-Davidson,Sportster,Standard,True,dealer,Clear
Used,11188,57462,2008.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,10900,100202,2012.0,Harley-Davidson,Touring,Touring,True,dealer,Clear
Used,16999,16376,2014.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,16999,16376,2014.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,5291,155,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,7499,30846,2005.0,Harley-Davidson,Dyna,Standard,True,dealer,Clear
Used,9588,2494,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,12777,19126,2010.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,21577,4676,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,22877,2650,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,17988,17815,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,35999,14327,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,8795,18897,2010.0,Harley-Davidson,Dyna,Cruiser,True,dealer,Clear
Used,8991,115,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14891,10091,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,19996,214,2017.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,10388,578,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,33588,3960,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,10588,70807,2009.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,29577,7371,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,12999,3216,2015.0,Harley-Davidson,Dyna,Standard,True,dealer,Clear
Used,10000,18232,2009.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,10291,1350,2016.0,Harley-Davidson,Dyna,Gasoline,True,dealer,Clear
Used,10850,33681,2005.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,10988,26722,2008.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,4992,22973,2004.0,Harley-Davidson,Dyna,Gasoline,True,dealer,Clear
Used,11977,20458,2006.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,11991,10419,2011.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,22988,1841,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,11999,23132,2010.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,13999,3716,2016.0,Harley-Davidson,Dyna,Standard,True,dealer,Clear
Used,9988,4726,2014.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,6499,19745,2007.0,Harley-Davidson,Sportster,Standard,True,dealer,Clear
Used,14491,2577,2012.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,11991,13131,2011.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,13950,26356,2015.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,19977,4347,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,16777,11034,2013.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,14499,1306,2016.0,Harley-Davidson,Dyna,Standard,True,dealer,Clear
Used,18964,11193,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,11995,28000,2003.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,24000,15300,2007.0,Harley-Davidson,Other,Other,True,private seller,Clear
Used,16999,1407,2016.0,Harley-Davidson,Dyna,Standard,True,dealer,Clear
Used,35450,2864,2017.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,11896,28060,2011.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,16877,7721,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,17790,48592,2011.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,21588,2848,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,19977,21980,2012.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,37500,2571,2017.0,Harley-Davidson,Other,Standard,True,private seller,Clear
Used,37500,2571,2017.0,Harley-Davidson,Other,Standard,True,private seller,Clear
Used,18991,1031,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14291,42336,2012.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,7499,79488,2008.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,17995,13123,2014.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,28000,10024,2009.0,Harley-Davidson,Other,Standard,True,private seller,Clear
Used,17291,14825,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,18977,5432,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,16991,5910,2014.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,20970,1841,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,12999,2604,2014.0,Harley-Davidson,Dyna,Standard,False,dealer,Clear
Used,10999,14313,2013.0,Harley-Davidson,Dyna,Standard,True,dealer,Clear
Used,6990,76894,2007.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,6490,68448,2007.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,15891,12005,2014.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,18950,962,2015.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,8588,8006,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,16577,19952,2013.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,14788,21780,2013.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,8900,70325,2001.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,17490,10472,2015.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,13950,11547,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,21377,7324,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,19499,18706,2014.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,19491,50481,2011.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,10499,12316,2011.0,Harley-Davidson,Dyna,Standard,False,dealer,Clear
Used,14891,15410,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,7499,37345,1997.0,Harley-Davidson,Dyna,Standard,True,dealer,Clear
Used,25999,15930,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,9395,3276,2011.0,Harley-Davidson,Dyna,Cruiser,True,dealer,Clear
Used,8999,15947,2010.0,Harley-Davidson,Dyna,Standard,True,dealer,Clear
Used,17490,10472,2015.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,8999,15947,2010.0,Harley-Davidson,Dyna,Standard,True,dealer,Clear
Used,17491,4979,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,22988,8845,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,19999,9187,2015.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,16995,20867,2011.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,9995,6797,2010.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,15495,5880,2015.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,13995,17787,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14983,0,1991.0,Harley-Davidson,Dyna,Gasoline,True,dealer,Clear
Used,22999,7461,2016.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,18588,31581,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,9900,83136,2005.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,18999,8732,2015.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,3800,2353,1974.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,22499,11887,2016.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,24000,6519,2015.0,Harley-Davidson,Touring,Standard,True,private seller,Clear
Used,19999,9013,2014.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,19999,9013,2014.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,13995,3862,2011.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,10995,13422,2007.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,18999,24171,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,21999,9772,2016.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,23499,9620,2016.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,22999,13653,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,14995,24049,2010.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,10125,12494,2007.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,22999,11755,2016.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,17750,10772,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14995,1000,2012.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,20499,10789,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,21999,5707,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,6395,10993,2007.0,Harley-Davidson,V-ROD,Cruiser,True,dealer,Clear
Used,22999,13718,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,14995,5359,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,21999,3236,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,18896,19696,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,7995,30487,2006.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,12995,0,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,21999,7307,2016.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,34900,2341,2017.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,17995,5457,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,7995,14900,1995.0,Harley-Davidson,Dyna,Gasoline,True,dealer,Clear
Used,24995,2513,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,12495,42025,2009.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,10495,3115,2017.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14995,1995,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,22995,9696,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14495,18759,2011.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,15996,20224,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14995,52758,2008.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,14995,30128,2008.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,12995,59768,2006.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,21995,6560,2014.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,17995,20716,2013.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,24395,17542,2012.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,22995,32895,2012.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,19995,21376,2015.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,16750,22267,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,19750,25218,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,16950,24675,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,16977,2058,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,15996,26183,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,21999,30144,2016.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,16450,34167,2016.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,32877,5100,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,4700,8607,2012.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,14700,20849,2015.0,Harley-Davidson,Touring,Touring,True,dealer,"Rebuilt, Rebuildable &amp; Reconstructed"
Used,7200,46746,2004.0,Harley-Davidson,Softail,Touring,True,dealer,"Rebuilt, Rebuildable &amp; Reconstructed"
Used,7500,35261,2010.0,Harley-Davidson,Touring,Touring,False,dealer,"Rebuilt, Rebuildable &amp; Reconstructed"
Used,14500,47902,2009.0,Harley-Davidson,Touring,Touring,True,dealer,"Rebuilt, Rebuildable &amp; Reconstructed"
Used,13770,9951,2007.0,Harley-Davidson,Dyna,Gasoline,False,dealer,Clear
Used,21970,225,2015.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,12990,1617,2014.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,15990,1873,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,10599,16850,2005.0,Harley-Davidson,Other,Gasoline,True,dealer,Clear
Used,22999,10790,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,20999,12399,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,20970,1800,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
Used,7500,15906,2005.0,Harley-Davidson,Other,Standard,True,dealer,"Rebuilt, Rebuildable &amp; Reconstructed"
Used,6600,68715,2006.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,6900,20780,2007.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,11700,20788,2011.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,5200,3123,2012.0,Harley-Davidson,Sportster,Cruiser,True,dealer,Salvage
Used,6500,70833,2008.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,10500,32549,2011.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,4300,50572,2006.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,9600,35906,2012.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,12900,16033,2013.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,5900,122277,2005.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,5900,58109,2007.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,3200,4959,2007.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,6500,15218,2006.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,12500,27877,2014.0,Harley-Davidson,Other,Standard,True,dealer,"Rebuilt, Rebuildable &amp; Reconstructed"
Used,5800,4916,2014.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,6800,0,2009.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,6200,24245,2007.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,6300,15272,2004.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,5900,44463,2004.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,10600,48129,2012.0,Harley-Davidson,Other,Standard,True,dealer,"Rebuilt, Rebuildable &amp; Reconstructed"
Used,7900,10151,2009.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,13900,28510,2016.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,6900,23721,2007.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,9500,21183,2010.0,Harley-Davidson,Other,Standard,True,dealer,"Rebuilt, Rebuildable &amp; Reconstructed"
Used,7900,0,2012.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,3900,2669,2016.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,23499,16927,2015.0,Harley-Davidson,Other,Standard,True,dealer,Clear
Used,6500,29541,2007.0,Harley-Davidson,Touring,Touring,True,dealer,Salvage
Used,6500,11388,2008.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,3900,66219,2003.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,8300,5468,2011.0,Harley-Davidson,Softail,Touring,True,dealer,Salvage
Used,7400,12333,2013.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,8500,20060,2008.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,9200,0,2012.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,3900,19268,2004.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,6500,32267,2006.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,7800,45135,2008.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,7900,11679,2012.0,Harley-Davidson,Other,Standard,True,dealer,Salvage
Used,7400,41618,2008.0,Harley-Davidson,Touring,Sport Touring,True,dealer,Salvage
Used,8800,52418,2008.0,Harley-Davidson,Other,Standard,True,dealer,"Rebuilt, Rebuildable &amp; Reconstructed"
Used,13570,2019,2016.0,Harley-Davidson,Other,Gasoline,False,dealer,Clear
